"MSSubClass","LotFrontage","LotArea","Street","Alley","Utilities","Condition1","Condition2","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrArea","AgeBuilt","AgeRemodAdd","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageAge","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","MiscFeaturePres","MoSold","YrSold","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.BlmCCC","Neighborhood.BlMiNAmNpkSaSW","Neighborhood.GNwSaW","Neighborhood.NoNri","Neighborhood.STV","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","MasVnrType.BrkFace","MasVnrType.Others","MasVnrType.Stone","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","Electrical.FuseA","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","Functional.Maj1","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.None","PavedDrive.N","PavedDrive.P","PavedDrive.Y","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","SaleType.COD","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.Abnorml","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","TotalSqFeet","TotalPorchSF","PoolArea","PoolQC","SalePrice"
0,76,9120,1,1,1,1,1,0,6,6,0,1,0,0,270,47,47,3,5,5,5,4,1,442,7,0,459,1,5,1,943,933,0,0,0,2,1,1,1,3,8,1,6,36,3,2,540,4,6,0,1,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1876,69,0,1,12.1281111040605
1,60,9600,1,0,1,1,1,0,6,5,1,1,0,0,0,104,71,4,5,3,5,4,6,319,7,0,416,0,2,0,1134,924,0,0,0,1,1,1,1,4,8,1,3,60,4,2,396,3,2,0,1,4,2008,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2058,259,0,1,11.7714361601217
1,62,10106,1,1,1,1,1,0,5,7,1,1,0,0,0,81,22,4,3,5,5,4,1,351,6,181,112,1,3,1,808,547,0,1,0,2,0,1,1,4,6,0,4,0,2,0,0,1,4,140,1,9,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1355,0,0,1,11.7558716435806
1,65,8450,1,1,1,1,1,1,7,5,1,1,1,1,266,17,17,3,5,3,5,3,3,946,7,0,490,1,1,1,1436,0,0,1,0,2,0,1,1,3,8,0,4,6,4,2,484,6,6,139,1,4,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1436,98,0,1,12.2548628096996
0,85,11075,1,1,1,1,1,0,6,5,1,1,0,0,0,52,52,4,5,2,5,3,1,500,4,276,176,1,5,1,1092,1020,0,0,0,2,1,1,1,4,9,2,3,41,4,2,576,6,6,280,1,6,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2112,0,0,1,12.2399908637336
1,98,12704,1,1,1,1,1,1,8,5,0,1,1,1,306,13,12,1,5,1,5,4,7,0,7,0,2042,1,1,1,2042,0,0,0,0,2,1,1,1,1,8,1,3,1,3,3,1390,6,6,0,1,8,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2042,90,0,1,12.4423022003927
1,69,7599,1,1,1,1,1,1,4,6,1,1,0,0,0,39,15,4,5,5,5,4,1,565,7,0,280,1,5,1,845,0,0,1,0,1,0,1,1,4,4,0,4,23,4,2,360,6,6,0,1,6,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,845,0,0,1,11.7714361601217
1,65,25095,1,1,1,1,1,1,5,8,0,0,0,0,0,53,18,4,5,5,5,2,3,1324,7,0,113,1,1,1,1473,0,0,2,0,1,0,1,1,1,5,2,3,42,4,1,452,6,6,0,1,6,2009,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1473,108,0,1,11.870599909242
1,70,10500,1,1,1,1,1,1,4,5,1,1,0,0,0,50,50,4,5,5,5,4,1,432,7,0,432,1,5,1,864,0,0,0,0,1,0,1,1,4,5,1,5,0,2,0,0,1,4,0,1,4,2010,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,864,0,0,1,11.6526874073454
1,70,8120,1,1,1,1,1,1,4,7,1,1,0,0,0,51,51,4,3,5,5,4,1,191,7,0,673,1,1,1,864,0,0,0,0,1,0,1,1,4,5,0,4,16,4,2,463,6,6,0,1,7,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,864,0,0,1,11.7320609948869
0,80,11029,1,1,1,1,1,0,6,7,1,1,0,0,220,53,37,4,5,5,5,3,2,619,7,0,435,1,5,1,1512,1142,0,1,0,2,1,1,1,3,9,1,3,42,4,2,619,6,6,0,1,8,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2654,287,0,1,12.4292161968444
0,80,14803,1,1,1,1,1,0,6,5,1,1,0,0,252,50,50,4,5,5,5,4,6,416,7,0,409,1,3,1,1097,896,0,0,0,2,1,1,1,4,8,1,3,39,3,2,495,6,6,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1993,66,0,1,12.1547793511426
0,80,16659,1,1,1,1,1,0,7,7,1,1,0,0,34,44,27,4,5,5,5,4,1,795,7,0,0,1,2,1,1468,795,0,1,0,2,1,1,1,3,9,1,6,33,1,2,539,6,6,0,1,3,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2263,250,0,1,12.3673407931263
1,129,9196,1,1,1,1,1,1,7,5,1,1,1,1,0,18,18,3,5,1,5,4,7,0,7,0,1560,1,1,1,1560,0,0,0,0,2,0,1,1,3,7,0,4,7,1,2,573,6,6,100,1,4,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1560,150,0,1,12.2110601870412
1,84,8658,1,1,1,1,1,1,6,5,1,1,0,0,101,56,56,4,5,5,5,4,6,643,7,0,445,1,1,1,1324,0,0,0,0,2,0,1,1,4,6,1,6,45,3,2,440,6,6,0,1,12,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1324,138,0,1,11.982929094216
1,21,1680,1,1,1,1,1,0,6,5,1,1,0,0,232,50,50,4,5,5,5,4,1,387,7,0,96,1,5,1,483,504,0,0,0,1,1,1,1,4,4,0,4,39,4,1,264,6,6,0,1,7,2008,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,987,0,0,1,11.3551013797767
1,60,8070,1,1,1,1,1,1,4,5,1,1,1,1,0,27,26,4,5,3,5,4,3,588,7,0,402,1,1,1,990,0,0,1,0,1,0,1,1,4,5,0,4,0,2,0,0,1,4,0,1,8,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,990,0,0,1,11.7248058240057
0,71,7795,1,1,1,1,1,0,7,5,1,1,1,1,0,17,16,3,5,3,5,4,3,425,7,0,291,1,1,1,716,716,0,1,0,2,1,1,1,3,6,1,3,6,1,2,432,6,6,100,1,7,2009,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1432,51,0,1,12.1468532858702
1,74,12328,1,1,1,1,1,0,6,5,1,1,0,0,335,45,45,4,5,5,5,1,3,539,7,0,473,1,5,1,1034,0,0,1,0,1,0,1,1,4,6,0,4,34,4,3,888,6,6,0,1,5,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1034,0,0,1,12.04296530766
1,58,9098,1,1,1,1,1,1,4,7,1,1,0,0,0,101,19,4,5,5,5,3,1,348,7,0,180,1,1,1,605,0,0,1,0,1,0,1,1,4,5,0,4,0,2,0,0,1,4,0,1,7,2007,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,605,144,0,1,11.3621025752356
1,60,7350,1,1,1,1,1,1,5,7,1,1,0,0,0,70,70,4,5,5,5,3,1,852,7,0,100,1,5,1,952,0,0,1,0,1,0,1,1,4,4,0,4,22,4,2,840,6,6,0,1,6,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,952,0,0,1,11.8422292121128
1,110,14226,1,1,1,1,1,1,8,5,0,1,1,1,375,15,15,3,5,3,5,1,7,0,7,0,1935,1,3,1,1973,0,0,0,0,2,0,1,1,3,9,1,3,4,1,3,895,6,6,315,1,7,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1973,45,0,1,12.8866410438833
1,65,11700,1,0,1,1,1,0,7,7,0,1,0,0,0,141,18,3,5,5,1,4,7,0,7,0,1240,0,5,0,1320,1320,0,0,0,1,1,1,1,3,8,1,3,60,4,4,864,6,6,181,1,5,2009,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2640,386,0,1,12.4911726372789
1,80,9600,1,1,1,1,1,1,7,6,0,1,0,0,320,48,48,4,5,5,5,4,1,916,7,0,326,1,2,1,1242,0,0,0,0,1,1,1,1,4,6,1,6,37,4,2,528,6,6,0,1,9,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1242,0,0,1,12.0753943218881
1,80,12984,1,1,1,1,1,1,5,6,1,1,0,0,459,44,44,4,5,3,5,3,1,1283,4,147,0,1,1,1,1647,0,0,1,0,2,0,1,1,3,7,1,6,33,1,2,621,6,6,0,1,3,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1647,0,0,1,12.2899541295109
1,50,6000,1,1,1,0,1,1,6,6,1,1,0,0,0,96,41,4,3,5,5,4,2,397,7,0,706,1,3,1,1103,0,0,0,0,1,0,1,1,3,5,1,3,34,4,2,440,6,6,166,1,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1103,120,0,1,11.6127707999399
1,60,10800,1,0,1,1,1,1,5,6,0,1,0,0,0,101,71,4,5,5,5,4,6,821,7,0,299,1,1,1,1130,0,0,1,0,1,0,1,1,4,5,1,3,40,4,2,720,6,6,229,1,6,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1130,0,0,1,11.6952470217642
1,79,9236,1,1,1,1,1,1,6,5,1,1,1,1,0,24,24,4,3,3,5,2,3,1200,7,0,279,1,1,1,1494,0,0,1,0,2,0,1,1,3,6,0,4,13,3,2,576,6,6,168,1,7,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1494,27,0,1,12.2876526325226
1,73,12160,1,1,1,1,1,1,5,5,0,1,0,0,180,62,62,4,5,5,5,4,6,1000,7,0,188,1,2,1,1188,0,0,1,0,1,0,1,1,4,6,0,4,51,3,2,531,6,6,0,1,5,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1188,0,0,1,11.8635823365834
1,79,10634,1,1,1,1,1,1,5,6,1,1,0,0,0,68,68,4,5,5,5,4,2,428,4,180,0,1,5,1,1319,0,0,1,0,1,0,1,1,4,5,0,4,57,4,1,270,6,6,66,1,11,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1319,0,0,1,11.7199396343546
1,70,10552,1,1,1,1,1,1,5,5,0,1,1,1,0,62,62,4,5,5,5,4,6,1018,7,0,380,1,3,1,1700,0,0,0,1,1,1,1,1,3,6,1,3,51,3,2,447,6,6,0,1,4,2010,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1700,38,0,1,12.0167264737993
1,94,12220,1,1,1,1,1,1,10,5,0,1,1,1,305,12,12,1,5,1,5,4,3,1436,7,0,570,1,1,1,2020,0,0,1,0,2,1,1,1,1,9,1,3,1,1,3,900,6,6,156,1,9,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,54,0,1,12.9063468682812
1,72,12968,1,1,1,1,1,1,5,6,0,1,0,0,0,59,59,4,5,5,5,4,1,737,7,0,175,1,5,1,912,0,0,1,0,1,0,1,1,4,4,0,4,48,4,1,352,6,6,140,1,9,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,912,176,0,1,11.8775685785581
1,47,4608,1,1,1,0,1,1,4,6,1,1,0,0,0,76,71,4,3,5,5,4,7,0,7,0,747,1,5,1,747,0,0,0,0,1,0,1,1,4,4,0,4,65,4,1,220,6,6,0,1,6,2010,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,747,0,0,1,11.289781913656
1,34,3230,1,0,1,1,1,0,6,5,1,1,0,0,894,22,22,4,5,3,5,4,3,381,7,0,348,1,3,1,742,729,0,0,0,2,1,1,1,4,6,0,4,11,4,2,440,6,6,0,1,3,2009,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1471,24,0,1,12.0581525154536
0,109,14154,1,1,1,1,1,0,7,5,1,1,1,1,350,15,15,3,5,1,2,4,7,0,7,0,1063,1,1,1,1071,1101,0,0,0,2,1,1,1,3,9,1,3,4,3,3,947,6,6,192,1,8,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2172,62,0,1,12.5425448821514
1,60,7200,1,1,1,1,1,0,5,6,1,1,0,0,0,83,26,4,5,5,5,4,7,0,7,0,803,1,1,1,803,557,0,0,0,1,1,1,1,3,6,0,4,59,4,1,297,6,6,0,1,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1360,255,0,1,11.740061037554
1,73,8688,1,1,1,1,1,1,7,5,1,1,1,1,228,16,16,3,5,3,5,1,7,0,7,0,1616,1,1,1,1616,0,0,0,0,2,0,1,1,3,7,0,4,5,3,3,834,6,6,208,1,4,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1616,59,0,1,12.3544926506484
1,66,8923,1,1,1,1,1,1,5,7,1,1,0,0,0,68,15,4,5,5,5,4,2,643,7,0,365,1,3,1,1008,0,0,1,0,1,0,1,1,3,6,0,4,57,4,1,240,6,6,0,1,5,2007,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1008,18,0,1,11.809319478024
1,70,11838,1,1,1,1,1,1,8,5,0,1,1,1,0,20,20,3,5,3,5,1,7,0,7,0,1753,1,1,1,1788,0,0,0,0,2,0,1,1,1,7,1,6,9,3,2,522,6,6,202,1,6,2009,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1788,151,0,1,12.3737034869141
1,73,12155,1,1,1,1,1,1,6,3,1,1,0,0,0,51,51,4,5,3,5,4,4,1237,7,0,420,1,3,1,1657,0,0,0,1,2,0,1,1,4,7,1,6,40,4,2,484,6,6,0,1,3,2007,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1657,147,0,1,12.0045682693194
1,73,12735,1,1,1,1,1,1,4,5,0,1,0,0,0,49,49,4,5,5,5,4,2,600,7,0,264,1,5,1,864,0,0,0,0,1,0,1,1,4,5,0,4,30,4,2,576,6,6,216,1,4,2008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,864,0,0,1,11.6195352000285
0,70,11250,1,1,1,1,1,0,8,5,1,1,1,1,0,19,19,3,5,3,5,3,7,0,7,0,1128,1,1,1,1149,1141,0,0,0,2,1,1,1,3,9,1,3,8,4,2,779,6,6,0,1,5,2008,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2290,0,0,1,12.4525420221479
